mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-323b-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-324-3p,1.0,1.0,1.0,0,1,0.0,2110,26380,0.07998483699772554,0.0
hsa-miR-324-5p,1.0,1.0,1.0,0,1,0.0,1704,26380,0.06459438968915845,0.0
hsa-miR-325,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-326,1.0,1.0,1.0,0,1,0.0,375,26380,0.014215314632297195,0.0
hsa-miR-328-3p,1.0,1.0,1.0,0,1,0.0,590,26380,0.022365428354814254,0.0
hsa-miR-329-3p,1.0,1.0,1.0,0,1,0.0,319,26380,0.012092494313874148,0.0
hsa-miR-330-3p,1.0,1.0,1.0,0,1,0.0,1146,26380,0.043442001516300226,0.0
hsa-miR-330-5p,1.0,1.0,1.0,0,1,0.0,2342,26380,0.08877937831690674,0.0
hsa-miR-331-3p,1.0,1.0,1.0,0,1,0.0,586,26380,0.02221379833206975,0.0
hsa-miR-331-5p,1.0,1.0,1.0,0,1,0.0,1727,26380,0.06546626231993935,0.0
hsa-miR-335-3p,1.0,1.0,1.0,0,1,0.0,3474,26380,0.13169067475360122,0.0
hsa-miR-335-5p,1.0,1.0,1.0,0,1,0.0,4997,26380,0.1894238059135709,0.0
hsa-miR-337-3p,1.0,1.0,1.0,0,1,0.0,132,26380,0.005003790750568613,0.0
hsa-miR-337-5p,1.0,1.0,1.0,0,1,0.0,877,26380,0.03324488248673237,0.0
hsa-miR-338-3p,1.0,1.0,1.0,0,1,0.0,1528,26380,0.057922668688400306,0.0
hsa-miR-338-5p,1.0,1.0,1.0,0,1,0.0,157,26380,0.005951478392721759,0.0
hsa-miR-339-3p,1.0,1.0,1.0,0,1,0.0,724,26380,0.027445034116755116,0.0
hsa-miR-339-5p,1.0,1.0,1.0,0,1,0.0,1098,26380,0.041622441243366184,0.0
hsa-miR-33a-3p,1.0,1.0,1.0,0,1,0.0,612,26380,0.02319939347990902,0.0
hsa-miR-33a-5p,1.0,1.0,1.0,0,1,0.0,6310,26380,0.23919636087945415,0.0
hsa-miR-33b-3p,1.0,1.0,1.0,0,1,0.0,698,26380,0.026459438968915845,0.0
hsa-miR-33b-5p,1.0,1.0,1.0,0,1,0.0,5572,26380,0.21122062168309325,0.0
hsa-miR-340-3p,1.0,1.0,1.0,0,1,0.0,1495,26380,0.05667172100075815,0.0
hsa-miR-340-5p,1.0,1.0,1.0,0,1,0.0,3938,26380,0.1492797573919636,0.0
hsa-miR-342-3p,1.0,1.0,1.0,0,1,0.0,1469,26380,0.05568612585291888,0.0
hsa-miR-342-5p,1.0,1.0,1.0,0,1,0.0,1508,26380,0.05716451857467779,0.0
hsa-miR-345-5p,1.0,1.0,1.0,0,1,0.0,1365,26380,0.05174374526156179,0.0
hsa-miR-346,1.0,1.0,1.0,0,1,0.0,126,26380,0.0047763457164518575,0.0
hsa-miR-34a-3p,1.0,1.0,1.0,0,1,0.0,660,26380,0.025018953752843062,0.0
hsa-miR-34a-5p,1.0,1.0,1.0,0,1,0.0,14250,26380,0.5401819560272934,0.0
hsa-miR-34b-3p,1.0,1.0,1.0,0,1,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-34b-5p,1.0,1.0,1.0,0,1,0.0,920,26380,0.034874905231235785,0.0
hsa-miR-34c-5p,1.0,1.0,1.0,0,1,0.0,1628,26380,0.06171341925701289,0.0
hsa-miR-3529-3p,1.0,1.0,1.0,0,1,0.0,245,26380,0.009287338893100834,0.0
hsa-miR-3529-5p,1.0,1.0,1.0,0,1,0.0,57,26380,0.0021607278241091736,0.0
hsa-miR-3605-3p,1.0,1.0,1.0,0,1,0.0,303,26380,0.011485974222896133,0.0
hsa-miR-3605-5p,1.0,1.0,1.0,0,1,0.0,286,26380,0.010841546626231994,0.0
hsa-miR-3609,1.0,1.0,1.0,0,1,0.0,101,26380,0.0038286580742987113,0.0
hsa-miR-361-3p,1.0,1.0,1.0,0,1,0.0,861,26380,0.03263836239575436,0.0
hsa-miR-361-5p,1.0,1.0,1.0,0,1,0.0,3182,26380,0.12062168309325247,0.0
hsa-miR-3611,1.0,1.0,1.0,0,1,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-3612,1.0,1.0,1.0,0,1,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-3613-3p,1.0,1.0,1.0,0,1,0.0,55,26380,0.002084912812736922,0.0
hsa-miR-3613-5p,1.0,1.0,1.0,0,1,0.0,1475,26380,0.055913570887035635,0.0
hsa-miR-3614-5p,1.0,1.0,1.0,0,1,0.0,220,26380,0.008339651250947688,0.0
hsa-miR-3615,1.0,1.0,1.0,0,1,0.0,660,26380,0.025018953752843062,0.0
hsa-miR-3617-5p,1.0,1.0,1.0,0,1,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-3619-3p,1.0,1.0,1.0,0,1,0.0,43,26380,0.0016300227445034117,0.0
hsa-miR-3619-5p,1.0,1.0,1.0,0,1,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-362-3p,1.0,1.0,1.0,0,1,0.0,351,26380,0.013305534495830175,0.0
hsa-miR-362-5p,1.0,1.0,1.0,0,1,0.0,674,26380,0.025549658832448825,0.0
hsa-miR-3620-3p,1.0,1.0,1.0,0,1,0.0,145,26380,0.005496588324488249,0.0
hsa-miR-3622a-5p,1.0,1.0,1.0,0,1,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-363-3p,1.0,1.0,1.0,0,1,0.0,2276,26380,0.08627748294162244,0.0
hsa-miR-363-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3651,1.0,1.0,1.0,0,1,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-3652,1.0,1.0,1.0,0,1,0.0,1303,26380,0.04939347990902199,0.0
hsa-miR-3657,1.0,1.0,1.0,0,1,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-3659,1.0,1.0,1.0,0,1,0.0,120,26380,0.004548900682335102,0.0
hsa-miR-365a-3p,1.0,1.0,1.0,0,1,0.0,1987,26380,0.07532221379833207,0.0
hsa-miR-365a-5p,1.0,1.0,1.0,0,1,0.0,365,26380,0.013836239575435937,0.0
hsa-miR-365b-3p,1.0,1.0,1.0,0,1,0.0,1825,26380,0.06918119787717968,0.0
hsa-miR-365b-5p,1.0,1.0,1.0,0,1,0.0,77,26380,0.0029188779378316906,0.0
hsa-miR-3662,1.0,1.0,1.0,0,1,0.0,1698,26380,0.0643669446550417,0.0
hsa-miR-3664-3p,1.0,1.0,1.0,0,1,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3667-3p,1.0,1.0,1.0,0,1,0.0,32,26380,0.0012130401819560274,0.0
hsa-miR-3667-5p,1.0,1.0,1.0,0,1,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-367-3p,1.0,1.0,1.0,0,1,0.0,421,26380,0.015959059893858984,0.0
hsa-miR-3677-3p,1.0,1.0,1.0,0,1,0.0,54,26380,0.002047005307050796,0.0
hsa-miR-3677-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3679-5p,1.0,1.0,1.0,0,1,0.0,1142,26380,0.043290371493555725,0.0
hsa-miR-3681-5p,1.0,1.0,1.0,0,1,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-3688-3p,1.0,1.0,1.0,0,1,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-3689a-3p,1.0,1.0,1.0,0,1,0.0,114,26380,0.004321455648218347,0.0
hsa-miR-3689a-5p,1.0,1.0,1.0,0,1,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-3689b-5p,1.0,1.0,1.0,0,1,0.0,104,26380,0.003942380591357089,0.0
hsa-miR-3689e,1.0,1.0,1.0,0,1,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-3689f,1.0,1.0,1.0,0,1,0.0,163,26380,0.006178923426838514,0.0
hsa-miR-369-3p,1.0,1.0,1.0,0,1,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-369-5p,1.0,1.0,1.0,0,1,0.0,92,26380,0.0034874905231235785,0.0
hsa-miR-3690,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-3691-5p,1.0,1.0,1.0,0,1,0.0,691,26380,0.026194086429112966,0.0
hsa-miR-370-3p,1.0,1.0,1.0,0,1,0.0,355,26380,0.013457164518574679,0.0
hsa-miR-370-5p,1.0,1.0,1.0,0,1,0.0,1779,26380,0.0674374526156179,0.0
hsa-miR-371a-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-371b-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-372-3p,1.0,1.0,1.0,0,1,0.0,513,26380,0.019446550416982563,0.0
hsa-miR-373-3p,1.0,1.0,1.0,0,1,0.0,326,26380,0.012357846853677029,0.0
hsa-miR-374a-3p,1.0,1.0,1.0,0,1,0.0,936,26380,0.0354814253222138,0.0
hsa-miR-374a-5p,1.0,1.0,1.0,0,1,0.0,4816,26380,0.1825625473843821,0.0
hsa-miR-374b-3p,1.0,1.0,1.0,0,1,0.0,719,26380,0.027255496588324487,0.0
hsa-miR-374b-5p,1.0,1.0,1.0,0,1,0.0,3622,26380,0.13730098559514783,0.0
hsa-miR-374c-3p,1.0,1.0,1.0,0,1,0.0,186,26380,0.007050796057619409,0.0
hsa-miR-374c-5p,1.0,1.0,1.0,0,1,0.0,84,26380,0.003184230477634572,0.0
hsa-miR-375-3p,1.0,1.0,1.0,0,1,0.0,2902,26380,0.11000758150113722,0.0
hsa-miR-376a-2-5p,1.0,1.0,1.0,0,1,0.0,76,26380,0.0028809704321455646,0.0
hsa-miR-376a-3p,1.0,1.0,1.0,0,1,0.0,613,26380,0.02323730098559515,0.0
hsa-miR-376a-5p,1.0,1.0,1.0,0,1,0.0,3184,26380,0.12069749810462471,0.0
hsa-miR-376b-3p,1.0,1.0,1.0,0,1,0.0,353,26380,0.013381349507202427,0.0
hsa-miR-376b-5p,1.0,1.0,1.0,0,1,0.0,187,26380,0.007088703563305534,0.0
hsa-miR-376c-3p,1.0,1.0,1.0,0,1,0.0,323,26380,0.01224412433661865,0.0
hsa-miR-376c-5p,1.0,1.0,1.0,0,1,0.0,368,26380,0.013949962092494314,0.0
hsa-miR-377-3p,1.0,1.0,1.0,0,1,0.0,477,26380,0.01808188021228203,0.0
hsa-miR-377-5p,1.0,1.0,1.0,0,1,0.0,1263,26380,0.047877179681576953,0.0
hsa-miR-378a-3p,1.0,1.0,1.0,0,1,0.0,3903,26380,0.1479529946929492,0.0
hsa-miR-378a-5p,1.0,1.0,1.0,0,1,0.0,786,26380,0.02979529946929492,0.0
hsa-miR-378b,1.0,1.0,1.0,0,1,0.0,153,26380,0.005799848369977255,0.0
hsa-miR-378c,1.0,1.0,1.0,0,1,0.0,2056,26380,0.07793783169067475,0.0
hsa-miR-378d,1.0,1.0,1.0,0,1,0.0,1423,26380,0.053942380591357086,0.0
hsa-miR-378e,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-378f,1.0,1.0,1.0,0,1,0.0,264,26380,0.010007581501137225,0.0
hsa-miR-378g,1.0,1.0,1.0,0,1,0.0,180,26380,0.006823351023502654,0.0
hsa-miR-378h,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-378i,1.0,1.0,1.0,0,1,0.0,1387,26380,0.05257771038665656,0.0
hsa-miR-379-3p,1.0,1.0,1.0,0,1,0.0,333,26380,0.012623199393479908,0.0
hsa-miR-379-5p,1.0,1.0,1.0,0,1,0.0,444,26380,0.01683093252463988,0.0
hsa-miR-380-3p,1.0,1.0,1.0,0,1,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-380-5p,1.0,1.0,1.0,0,1,0.0,1674,26380,0.06345716451857468,0.0
hsa-miR-381-3p,1.0,1.0,1.0,0,1,0.0,451,26380,0.01709628506444276,0.0
hsa-miR-381-5p,1.0,1.0,1.0,0,1,0.0,186,26380,0.007050796057619409,0.0
hsa-miR-382-3p,1.0,1.0,1.0,0,1,0.0,174,26380,0.006595905989385899,0.0
hsa-miR-382-5p,1.0,1.0,1.0,0,1,0.0,831,26380,0.03150113722517058,0.0
hsa-miR-383-5p,1.0,1.0,1.0,0,1,0.0,486,26380,0.018423047763457163,0.0
hsa-miR-3909,1.0,1.0,1.0,0,1,0.0,342,26380,0.012964366944655041,0.0
hsa-miR-3912-3p,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3913-3p,1.0,1.0,1.0,0,1,0.0,110,26380,0.004169825625473844,0.0
hsa-miR-3913-5p,1.0,1.0,1.0,0,1,0.0,811,26380,0.030742987111448065,0.0
hsa-miR-3917,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3923,1.0,1.0,1.0,0,1,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-3924,1.0,1.0,1.0,0,1,0.0,87,26380,0.0032979529946929494,0.0
hsa-miR-3928-3p,1.0,1.0,1.0,0,1,0.0,658,26380,0.024943138741470812,0.0
hsa-miR-3929,1.0,1.0,1.0,0,1,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-3934-3p,1.0,1.0,1.0,0,1,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-3934-5p,1.0,1.0,1.0,0,1,0.0,1015,26380,0.03847611827141774,0.0
hsa-miR-3938,1.0,1.0,1.0,0,1,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-3940-3p,1.0,1.0,1.0,0,1,0.0,225,26380,0.008529188779378317,0.0
hsa-miR-3940-5p,1.0,1.0,1.0,0,1,0.0,215,26380,0.008150113722517059,0.0
hsa-miR-3943,1.0,1.0,1.0,0,1,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-3944-5p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-409-3p,1.0,1.0,1.0,0,1,0.0,510,26380,0.019332827899924184,0.0
hsa-miR-409-5p,1.0,1.0,1.0,0,1,0.0,227,26380,0.00860500379075057,0.0
hsa-miR-410-3p,1.0,1.0,1.0,0,1,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-411-3p,1.0,1.0,1.0,0,1,0.0,169,26380,0.00640636846095527,0.0
hsa-miR-411-5p,1.0,1.0,1.0,0,1,0.0,390,26380,0.014783927217589083,0.0
hsa-miR-412-5p,1.0,1.0,1.0,0,1,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-421,1.0,1.0,1.0,0,1,0.0,1272,26380,0.04821834723275208,0.0
hsa-miR-422a,1.0,1.0,1.0,0,1,0.0,125,26380,0.0047384382107657315,0.0
hsa-miR-423-3p,1.0,1.0,1.0,0,1,0.0,4106,26380,0.15564821834723275,0.0
hsa-miR-423-5p,1.0,1.0,1.0,0,1,0.0,10237,26380,0.38805913570887035,0.0
hsa-miR-424-3p,1.0,1.0,1.0,0,1,0.0,251,26380,0.00951478392721759,0.0
hsa-miR-424-5p,1.0,1.0,1.0,0,1,0.0,9417,26380,0.35697498104624714,0.0
hsa-miR-425-3p,1.0,1.0,1.0,0,1,0.0,1020,26380,0.03866565579984837,0.0
hsa-miR-425-5p,1.0,1.0,1.0,0,1,0.0,1593,26380,0.060386656557998485,0.0
hsa-miR-4254,1.0,1.0,1.0,0,1,0.0,14,26380,0.0005307050796057619,0.0
hsa-miR-4284,1.0,1.0,1.0,0,1,0.0,50,26380,0.0018953752843062926,0.0
hsa-miR-4286,1.0,1.0,1.0,0,1,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-4287,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-429,1.0,1.0,1.0,0,1,0.0,1792,26380,0.06793025018953752,0.0
hsa-miR-4291,1.0,1.0,1.0,0,1,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-4296,1.0,1.0,1.0,0,1,0.0,143,26380,0.005420773313115997,0.0
hsa-miR-4301,1.0,1.0,1.0,0,1,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-4306,1.0,1.0,1.0,0,1,0.0,340,26380,0.01288855193328279,0.0
hsa-miR-431-3p,1.0,1.0,1.0,0,1,0.0,611,26380,0.023161485974222896,0.0
hsa-miR-431-5p,1.0,1.0,1.0,0,1,0.0,116,26380,0.004397270659590599,0.0
hsa-miR-432-3p,1.0,1.0,1.0,0,1,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-432-5p,1.0,1.0,1.0,0,1,0.0,440,26380,0.016679302501895376,0.0
hsa-miR-4324,1.0,1.0,1.0,0,1,0.0,123,26380,0.00466262319939348,0.0
hsa-miR-4326,1.0,1.0,1.0,0,1,0.0,664,26380,0.025170583775587566,0.0
hsa-miR-433-3p,1.0,1.0,1.0,0,1,0.0,812,26380,0.030780894617134194,0.0
hsa-miR-433-5p,1.0,1.0,1.0,0,1,0.0,408,26380,0.015466262319939347,0.0
hsa-miR-4421,1.0,1.0,1.0,0,1,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-4422,1.0,1.0,1.0,0,1,0.0,111,26380,0.00420773313115997,0.0
hsa-miR-4423-5p,1.0,1.0,1.0,0,1,0.0,641,26380,0.02429871114480667,0.0
hsa-miR-4425,1.0,1.0,1.0,0,1,0.0,487,26380,0.018460955269143292,0.0
hsa-miR-4426,1.0,1.0,1.0,0,1,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-4429,1.0,1.0,1.0,0,1,0.0,522,26380,0.019787717968157696,0.0
hsa-miR-4435,1.0,1.0,1.0,0,1,0.0,135,26380,0.00511751326762699,0.0
hsa-miR-4437,1.0,1.0,1.0,0,1,0.0,194,26380,0.007354056103108415,0.0
hsa-miR-4440,1.0,1.0,1.0,0,1,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-4443,1.0,1.0,1.0,0,1,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-4446-3p,1.0,1.0,1.0,0,1,0.0,1906,26380,0.07225170583775588,0.0
hsa-miR-4448,1.0,1.0,1.0,0,1,0.0,232,26380,0.008794541319181198,0.0
hsa-miR-4449,1.0,1.0,1.0,0,1,0.0,25,26380,0.0009476876421531463,0.0
hsa-miR-4450,1.0,1.0,1.0,0,1,0.0,151,26380,0.005724033358605004,0.0
hsa-miR-4454,1.0,1.0,1.0,0,1,0.0,901,26380,0.03415466262319939,0.0
hsa-miR-4455,1.0,1.0,1.0,0,1,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-4466,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4467,1.0,1.0,1.0,0,1,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-4473,1.0,1.0,1.0,0,1,0.0,62,26380,0.0023502653525398027,0.0
hsa-miR-4474-3p,1.0,1.0,1.0,0,1,0.0,1228,26380,0.04655041698256255,0.0
hsa-miR-4477b,1.0,1.0,1.0,0,1,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-448,1.0,1.0,1.0,0,1,0.0,96,26380,0.0036391205458680817,0.0
hsa-miR-4482-3p,1.0,1.0,1.0,0,1,0.0,78,26380,0.0029567854435178166,0.0
hsa-miR-4485-3p,1.0,1.0,1.0,0,1,0.0,29,26380,0.0010993176648976498,0.0
hsa-miR-4488,1.0,1.0,1.0,0,1,0.0,14,26380,0.0005307050796057619,0.0
hsa-miR-4491,1.0,1.0,1.0,0,1,0.0,126,26380,0.0047763457164518575,0.0
hsa-miR-4496,1.0,1.0,1.0,0,1,0.0,122,26380,0.004624715693707354,0.0
hsa-miR-4498,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-449a,1.0,1.0,1.0,0,1,0.0,3266,26380,0.12380591357088704,0.0
hsa-miR-449b-5p,1.0,1.0,1.0,0,1,0.0,2395,26380,0.09078847611827141,0.0
hsa-miR-449c-5p,1.0,1.0,1.0,0,1,0.0,1820,26380,0.06899166034874905,0.0
hsa-miR-4501,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-450a-1-3p,1.0,1.0,1.0,0,1,0.0,239,26380,0.00905989385898408,0.0
hsa-miR-450a-2-3p,1.0,1.0,1.0,0,1,0.0,525,26380,0.01990144048521607,0.0
hsa-miR-450a-5p,1.0,1.0,1.0,0,1,0.0,3476,26380,0.13176648976497346,0.0
hsa-miR-450b-3p,1.0,1.0,1.0,0,1,0.0,109,26380,0.004131918119787718,0.0
hsa-miR-450b-5p,1.0,1.0,1.0,0,1,0.0,1820,26380,0.06899166034874905,0.0
hsa-miR-4510,1.0,1.0,1.0,0,1,0.0,1370,26380,0.051933282789992416,0.0
hsa-miR-4511,1.0,1.0,1.0,0,1,0.0,36,26380,0.0013646702047005307,0.0
hsa-miR-4517,1.0,1.0,1.0,0,1,0.0,455,26380,0.017247915087187263,0.0
hsa-miR-4518,1.0,1.0,1.0,0,1,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-451a,1.0,1.0,1.0,0,1,0.0,276,26380,0.010462471569370736,0.0
hsa-miR-452-5p,1.0,1.0,1.0,0,1,0.0,2068,26380,0.07839272175890827,0.0
hsa-miR-4521,1.0,1.0,1.0,0,1,0.0,1435,26380,0.0543972706595906,0.0
hsa-miR-4523,1.0,1.0,1.0,0,1,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-4524a-3p,1.0,1.0,1.0,0,1,0.0,574,26380,0.021758908263836238,0.0
hsa-miR-4525,1.0,1.0,1.0,0,1,0.0,1343,26380,0.05090978013646702,0.0
hsa-miR-4528,1.0,1.0,1.0,0,1,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-454-3p,1.0,1.0,1.0,0,1,0.0,6318,26380,0.23949962092494315,0.0
hsa-miR-454-5p,1.0,1.0,1.0,0,1,0.0,471,26380,0.017854435178165276,0.0
hsa-miR-455-3p,1.0,1.0,1.0,0,1,0.0,362,26380,0.013722517058377558,0.0
hsa-miR-455-5p,1.0,1.0,1.0,0,1,0.0,1562,26380,0.05921152388172858,0.0
hsa-miR-4632-3p,1.0,1.0,1.0,0,1,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-4639-5p,1.0,1.0,1.0,0,1,0.0,251,26380,0.00951478392721759,0.0
hsa-miR-4640-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4640-5p,1.0,1.0,1.0,0,1,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-4661-5p,1.0,1.0,1.0,0,1,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-4662a-5p,1.0,1.0,1.0,0,1,0.0,194,26380,0.007354056103108415,0.0
hsa-miR-4664-3p,1.0,1.0,1.0,0,1,0.0,715,26380,0.027103866565579986,0.0
hsa-miR-4664-5p,1.0,1.0,1.0,0,1,0.0,514,26380,0.019484457922668688,0.0
hsa-miR-4676-5p,1.0,1.0,1.0,0,1,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-4677-3p,1.0,1.0,1.0,0,1,0.0,2973,26380,0.11269901440485217,0.0
hsa-miR-4684-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4685-3p,1.0,1.0,1.0,0,1,0.0,138,26380,0.005231235784685368,0.0
hsa-miR-4689,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4690-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4690-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4701-3p,1.0,1.0,1.0,0,1,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-4705,1.0,1.0,1.0,0,1,0.0,230,26380,0.008718726307808946,0.0
hsa-miR-4707-3p,1.0,1.0,1.0,0,1,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-4709-5p,1.0,1.0,1.0,0,1,0.0,162,26380,0.006141015921152388,0.0
hsa-miR-4713-5p,1.0,1.0,1.0,0,1,0.0,160,26380,0.006065200909780136,0.0
hsa-miR-4723-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4723-5p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4725-3p,1.0,1.0,1.0,0,1,0.0,1125,26380,0.04264594389689159,0.0
hsa-miR-4726-3p,1.0,1.0,1.0,0,1,0.0,1,26380,3.7907505686125855e-05,0.0
